Year,StateAbbr,state,county,Category,Measure,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,MeasureId,Short_Question_Text,Geolocation
2021,CO,Colorado,Broomfield,Prevention,Cholesterol screening among adults,Crude prevalence,85.3,82.9,87.5,76121,60738,8014,CHOLSCREEN,Cholesterol Screening,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Prevention,Visited dentist or dental clinic in the past year among adults,Age-adjusted prevalence,71.1,67.7,74.1,76121,60738,8014,DENTAL,Dental Visit,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Diagnosed diabetes among adults,Age-adjusted prevalence,6.5,5.5,7.6,76121,60738,8014,DIABETES,Diabetes,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Coronary heart disease among adults,Crude prevalence,4.5,4,5,76121,60738,8014,CHD,Coronary Heart Disease,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Disability,Vision disability among adults,Age-adjusted prevalence,2.9,2.6,3.1,76121,60738,8014,VISION,Vision Disability,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Disability,Mobility disability among adults,Crude prevalence,7,6,8,76121,60738,8014,MOBILITY,Mobility Disability,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Coronary heart disease among adults,Age-adjusted prevalence,4.1,3.6,4.6,76121,60738,8014,CHD,Coronary Heart Disease,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Status,Fair or poor self-rated health status among adults,Age-adjusted prevalence,10,8.7,11.3,76121,60738,8014,GHLTH,General Health,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,6.2,5,7.6,76121,60738,8014,TEETHLOST,All Teeth Lost,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Cancer (non-skin) or melanoma among adults,Crude prevalence,8.2,7.3,9,76121,60738,8014,CANCER,Cancer (non-skin) or Melanoma,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Risk Behaviors,Binge drinking among adults,Age-adjusted prevalence,21.3,17.7,25.3,76121,60738,8014,BINGE,Binge Drinking,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Prevention,Mammography use among women aged 50-74 years,Age-adjusted prevalence,75.5,67.9,82.3,76121,60738,8014,MAMMOUSE,Mammography,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Disability,Self-care disability among adults,Age-adjusted prevalence,1.8,1.6,2,76121,60738,8014,SELFCARE,Self-care Disability,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Chronic obstructive pulmonary disease among adults,Age-adjusted prevalence,3.6,3.2,4,76121,60738,8014,COPD,COPD,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Disability,Independent living disability among adults,Crude prevalence,4.6,4.1,5.1,76121,60738,8014,INDEPLIVE,Independent Living Disability,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Prevention,Colorectal cancer screening among adults aged 45–75 years,Crude prevalence,65.9,60.9,70.6,76121,60738,8014,COLON_SCREEN,Colorectal Cancer Screening,POINT (-105.052398567169 39.9553900779039)
2021,CO,Colorado,Broomfield,Health Outcomes,High cholesterol among adults who have ever been screened,Crude prevalence,28.3,24.6,32.2,76121,60738,8014,HIGHCHOL,High Cholesterol,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Prevention,Current lack of health insurance among adults aged 18-64 years,Age-adjusted prevalence,7.9,7,8.8,76121,60738,8014,ACCESS2,Health Insurance,POINT (-105.052398567169 39.9553900779039)
2021,CO,Colorado,Broomfield,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Age-adjusted prevalence,51.5,46.5,56.4,76121,60738,8014,BPMED,High Blood Pressure Medication,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Status,Frequent mental distress among adults,Age-adjusted prevalence,14.5,13,16.1,76121,60738,8014,MHLTH,Frequent Mental Distress,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Disability,Vision disability among adults,Crude prevalence,2.9,2.6,3.2,76121,60738,8014,VISION,Vision Disability,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Depression among adults,Crude prevalence,22.1,18.8,25.6,76121,60738,8014,DEPRESSION,Depression,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Prevention,Visits to doctor for routine checkup within the past year among adults,Age-adjusted prevalence,68.4,63.9,72.6,76121,60738,8014,CHECKUP,Annual Checkup,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Risk Behaviors,Binge drinking among adults,Crude prevalence,20.8,17.2,24.7,76121,60738,8014,BINGE,Binge Drinking,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Diagnosed diabetes among adults,Crude prevalence,7,6,8.1,76121,60738,8014,DIABETES,Diabetes,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Risk Behaviors,Current cigarette smoking among adults,Crude prevalence,8.6,7.4,9.9,76121,60738,8014,CSMOKING,Current Cigarette Smoking,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Obesity among adults,Age-adjusted prevalence,24.6,19.5,30.4,76121,60738,8014,OBESITY,Obesity,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Depression among adults,Age-adjusted prevalence,22.4,19.1,26,76121,60738,8014,DEPRESSION,Depression,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Disability,Cognitive disability among adults,Age-adjusted prevalence,10.1,8.9,11.3,76121,60738,8014,COGNITION,Cognitive Disability,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Risk Behaviors,Short sleep duration among adults,Crude prevalence,30.3,24.9,36,76121,60738,8014,SLEEP,Short Sleep Duration,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,All teeth lost among adults aged >=65 years,Age-adjusted prevalence,6.2,5,7.7,76121,60738,8014,TEETHLOST,All Teeth Lost,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,5.7,5.1,6.4,76121,60738,8014,ACCESS2,Health Insurance,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Status,Fair or poor self-rated health status among adults,Crude prevalence,10.2,8.9,11.6,76121,60738,8014,GHLTH,General Health,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Cancer (non-skin) or melanoma among adults,Age-adjusted prevalence,7.5,6.7,8.3,76121,60738,8014,CANCER,Cancer (non-skin) or Melanoma,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Disability,Independent living disability among adults,Age-adjusted prevalence,4.6,4.1,5.1,76121,60738,8014,INDEPLIVE,Independent Living Disability,POINT (-105.052398567169 39.9553900779039)
2021,CO,Colorado,Broomfield,Health Outcomes,High cholesterol among adults who have ever been screened,Age-adjusted prevalence,25.7,22,29.5,76121,60738,8014,HIGHCHOL,High Cholesterol,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Disability,Any disability among adults,Age-adjusted prevalence,19.1,16.2,22.3,76121,60738,8014,DISABILITY,Any Disability,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Current asthma among adults,Crude prevalence,10.1,8.8,11.4,76121,60738,8014,CASTHMA,Current Asthma,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Risk Behaviors,No leisure-time physical activity among adults,Crude prevalence,12.9,10.5,15.6,76121,60738,8014,LPA,Physical Inactivity,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Status,Frequent mental distress among adults,Crude prevalence,14,12.5,15.5,76121,60738,8014,MHLTH,Frequent Mental Distress,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Prevention,Visits to doctor for routine checkup within the past year among adults,Crude prevalence,69.4,64.9,73.5,76121,60738,8014,CHECKUP,Annual Checkup,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Arthritis among adults,Age-adjusted prevalence,20,17.3,22.9,76121,60738,8014,ARTHRITIS,Arthritis,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Risk Behaviors,Current cigarette smoking among adults,Age-adjusted prevalence,8.9,7.6,10.1,76121,60738,8014,CSMOKING,Current Cigarette Smoking,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Outcomes,Obesity among adults,Crude prevalence,24.7,19.5,30.4,76121,60738,8014,OBESITY,Obesity,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Disability,Cognitive disability among adults,Crude prevalence,9.8,8.7,11,76121,60738,8014,COGNITION,Cognitive Disability,POINT (-105.052398567169 39.9553900779039)
2021,CO,Colorado,Broomfield,Health Outcomes,High blood pressure among adults,Age-adjusted prevalence,22.4,19.4,25.6,76121,60738,8014,BPHIGH,High Blood Pressure,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Disability,Hearing disability among adults,Age-adjusted prevalence,4.5,3.9,5.1,76121,60738,8014,HEARING,Hearing Disability,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Broomfield,Health Risk Behaviors,Short sleep duration among adults,Age-adjusted prevalence,30.7,25.3,36.5,76121,60738,8014,SLEEP,Short Sleep Duration,POINT (-105.052398567169 39.9553900779039)
2022,CO,Colorado,Chaffee,Health Risk Behaviors,Current cigarette smoking among adults,Crude prevalence,15.1,13.1,17.2,20223,17247,8015,CSMOKING,Current Cigarette Smoking,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,7.2,6.5,8.1,20223,17247,8015,ACCESS2,Health Insurance,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Risk Behaviors,Short sleep duration among adults,Crude prevalence,29.6,23.7,36.2,20223,17247,8015,SLEEP,Short Sleep Duration,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Disability,Vision disability among adults,Crude prevalence,5.1,4.6,5.6,20223,17247,8015,VISION,Vision Disability,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Prevention,Colorectal cancer screening among adults aged 45–75 years,Crude prevalence,67.7,62.8,72.5,20223,17247,8015,COLON_SCREEN,Colorectal Cancer Screening,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Status,Frequent mental distress among adults,Age-adjusted prevalence,17,15.2,18.8,20223,17247,8015,MHLTH,Frequent Mental Distress,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,Cancer (non-skin) or melanoma among adults,Age-adjusted prevalence,7.4,6.7,8.2,20223,17247,8015,CANCER,Cancer (non-skin) or Melanoma,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,Diagnosed diabetes among adults,Crude prevalence,10.6,9.1,12.3,20223,17247,8015,DIABETES,Diabetes,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Status,Frequent physical distress among adults,Crude prevalence,14.1,12.5,15.8,20223,17247,8015,PHLTH,Frequent Physical Distress,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Prevention,Visits to doctor for routine checkup within the past year among adults,Age-adjusted prevalence,66.8,62,71.5,20223,17247,8015,CHECKUP,Annual Checkup,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Disability,Independent living disability among adults,Age-adjusted prevalence,7,6.3,7.8,20223,17247,8015,INDEPLIVE,Independent Living Disability,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,Obesity among adults,Age-adjusted prevalence,25.3,19.4,32.2,20223,17247,8015,OBESITY,Obesity,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Status,Fair or poor self-rated health status among adults,Crude prevalence,17.8,15.8,20,20223,17247,8015,GHLTH,General Health,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Disability,Cognitive disability among adults,Age-adjusted prevalence,13.7,12.1,15.3,20223,17247,8015,COGNITION,Cognitive Disability,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Risk Behaviors,Binge drinking among adults,Crude prevalence,17.8,14.5,21.6,20223,17247,8015,BINGE,Binge Drinking,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,Depression among adults,Age-adjusted prevalence,22.9,19.4,26.7,20223,17247,8015,DEPRESSION,Depression,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,All teeth lost among adults aged >=65 years,Age-adjusted prevalence,14.4,11.8,17.2,20223,17247,8015,TEETHLOST,All Teeth Lost,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,Current asthma among adults,Crude prevalence,10.9,9.5,12.3,20223,17247,8015,CASTHMA,Current Asthma,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Risk Behaviors,No leisure-time physical activity among adults,Crude prevalence,20.1,16.7,24,20223,17247,8015,LPA,Physical Inactivity,POINT (-106.19433436673 38.7474050800517)
2021,CO,Colorado,Chaffee,Health Outcomes,High blood pressure among adults,Crude prevalence,33.3,29.2,37.7,20223,17247,8015,BPHIGH,High Blood Pressure,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Risk Behaviors,Current cigarette smoking among adults,Age-adjusted prevalence,14.6,12.7,16.6,20223,17247,8015,CSMOKING,Current Cigarette Smoking,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Prevention,Colorectal cancer screening among adults aged 45–75 years,Age-adjusted prevalence,59.4,54.2,64.6,20223,17247,8015,COLON_SCREEN,Colorectal Cancer Screening,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Risk Behaviors,Short sleep duration among adults,Age-adjusted prevalence,30.7,24.6,37.4,20223,17247,8015,SLEEP,Short Sleep Duration,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Status,Frequent mental distress among adults,Crude prevalence,15.3,13.7,17,20223,17247,8015,MHLTH,Frequent Mental Distress,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Prevention,Visits to doctor for routine checkup within the past year among adults,Crude prevalence,71.1,66.6,75.3,20223,17247,8015,CHECKUP,Annual Checkup,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,Arthritis among adults,Age-adjusted prevalence,23.3,20.3,26.6,20223,17247,8015,ARTHRITIS,Arthritis,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,Obesity among adults,Crude prevalence,25.7,19.7,32.7,20223,17247,8015,OBESITY,Obesity,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Disability,Hearing disability among adults,Crude prevalence,8.3,7.3,9.3,20223,17247,8015,HEARING,Hearing Disability,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Status,Frequent physical distress among adults,Age-adjusted prevalence,12.2,10.8,13.8,20223,17247,8015,PHLTH,Frequent Physical Distress,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Disability,Cognitive disability among adults,Crude prevalence,12.9,11.5,14.5,20223,17247,8015,COGNITION,Cognitive Disability,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Disability,Any disability among adults,Age-adjusted prevalence,26.1,22.5,30,20223,17247,8015,DISABILITY,Any Disability,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,Depression among adults,Crude prevalence,21.8,18.4,25.5,20223,17247,8015,DEPRESSION,Depression,POINT (-106.19433436673 38.7474050800517)
2021,CO,Colorado,Chaffee,Health Outcomes,High cholesterol among adults who have ever been screened,Crude prevalence,35.6,30.9,40.5,20223,17247,8015,HIGHCHOL,High Cholesterol,POINT (-106.19433436673 38.7474050800517)
2021,CO,Colorado,Chaffee,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Crude prevalence,78.4,74.8,81.7,20223,17247,8015,BPMED,High Blood Pressure Medication,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,14.8,12.2,17.7,20223,17247,8015,TEETHLOST,All Teeth Lost,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Risk Behaviors,No leisure-time physical activity among adults,Age-adjusted prevalence,18,14.8,21.5,20223,17247,8015,LPA,Physical Inactivity,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,Coronary heart disease among adults,Age-adjusted prevalence,5.6,5,6.3,20223,17247,8015,CHD,Coronary Heart Disease,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,Stroke among adults,Crude prevalence,4.1,3.7,4.5,20223,17247,8015,STROKE,Stroke,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Prevention,Visited dentist or dental clinic in the past year among adults,Crude prevalence,62.1,58.3,65.8,20223,17247,8015,DENTAL,Dental Visit,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Prevention,Mammography use among women aged 50-74 years,Age-adjusted prevalence,68.2,59.4,76.1,20223,17247,8015,MAMMOUSE,Mammography,POINT (-106.19433436673 38.7474050800517)
2022,CO,Colorado,Chaffee,Health Outcomes,Current asthma among adults,Age-adjusted prevalence,10.9,9.5,12.3,20223,17247,8015,CASTHMA,Current Asthma,POINT (-106.19433436673 38.7474050800517)
